# SampleCounter	Dev.DutyCycle.value	Controller.enabled	Controller.alfa	Controller.alfa_dot	Controller.alfa_int	Controller.x	Controller.x_dot	Controller.x_int
11573	0.227676	1	-1.99385	-97.8353	2.87797	-0.0938009	0.0339366	-663.271
11574	0.281879	1	-2.52646	-96.2514	0.351475	-0.0929638	0.0837104	-663.358
11575	0.2731	1	-3.0074	-36.3714	-2.65592	-0.0928733	0.00904977	-663.444
11576	0.280976	1	-3.22146	-19.6193	-5.87736	-0.0923529	0.0520362	-663.53
11577	0.25888	1	-3.14866	-1.65526	-9.02596	-0.0914932	0.0859728	-663.614
11578	0.198294	1	-2.78732	25.5848	-11.8132	-0.090362	0.113122	-663.698
11579	0.119378	1	-2.09625	37.4889	-13.9093	-0.0893665	0.0995475	-663.781
11580	0.216595	1	-1.69248	34.921	-15.6017	-0.0883936	0.097285	-663.863
11581	0.170402	1	-1.29927	43.093	-16.9008	-0.0868778	0.151584	-663.943
11582	0.136499	1	-1.08475	56.629	-17.9854	-0.0855882	0.128959	-664.022
11583	0.0885611	1	-0.642992	61.0329	-18.6282	-0.0843891	0.119909	-664.1
11584	0.0473138	1	-0.18986	57.1567	-18.8178	-0.0830543	0.133484	-664.176
11585	-0.0350479	1	0.518651	68.1486	-18.299	-0.0819683	0.108597	-664.251
11586	-0.114381	1	1.23519	74.5923	-17.0636	-0.0816289	0.0339366	-664.326
11587	-0.147644	1	1.84778	44.748	-15.2157	-0.0808145	0.0814479	-664.401
11588	-0.191515	1	2.54746	16.1036	-12.6681	-0.0803167	0.0497737	-664.474
11589	-0.201733	1	2.9802	-19.9328	-9.68774	-0.0802262	0.00904977	-664.548
11590	-0.21078	1	3.00415	-16.2852	-6.68349	-0.080362	-0.0135747	-664.621
11591	-0.194935	1	2.79852	-14.3656	-3.8849	-0.080724	-0.0361991	-664.696
11592	-0.149358	1	2.45869	-28.418	-1.42617	-0.0811312	-0.040724	-664.77
11593	-0.247309	1	2.16387	-36.4824	0.737711	-0.0815384	-0.040724	-664.845
11594	-0.192654	1	1.62994	-39.3747	2.36765	-0.0821493	-0.061086	-664.92
11595	-0.126766	1	0.98462	-41.715	3.35224	-0.0827602	-0.061086	-664.997
11596	-0.0736824	1	0.430522	-39.8192	3.78273	-0.0834389	-0.0678733	-665.073
11597	-0.0492879	1	0.118316	-33.1114	3.90101	-0.0840724	-0.0633484	-665.151
11598	-0.0636851	1	0.153951	-22.4316	4.05492	-0.0846606	-0.0588235	-665.229
11599	-0.0797896	1	0.202809	-11.4157	4.25769	-0.0851357	-0.0475113	-665.307
11600	-0.0919458	1	0.235617	-2.77584	4.49326	-0.0856561	-0.0520362	-665.386
11601	-0.10261	1	0.249048	6.29605	4.74227	-0.0860181	-0.0361991	-665.466
11602	-0.107681	1	0.279211	8.07193	5.02143	-0.0863348	-0.0316742	-665.545
11603	-0.120095	1	0.364423	11.5998	5.3858	-0.0865837	-0.0248869	-665.625
11604	-0.139951	1	0.475313	19.8917	5.86106	-0.0868326	-0.0248869	-665.705
11605	-0.148514	1	0.567154	18.7035	6.42816	-0.0871041	-0.0271493	-665.786
11606	-0.0256947	1	0.654237	19.8554	7.08233	-0.0873755	-0.0271493	-665.867
11607	-0.0556386	1	0.871167	27.2352	7.95343	-0.0875113	-0.0135747	-665.947
11608	-0.104526	1	1.27897	34.063	9.23232	-0.0875792	-0.00678733	-666.028
11609	-0.160138	1	1.71689	44.1667	10.9491	-0.088009	-0.0429864	-666.11
11610	-0.218988	1	2.30537	41.8625	13.2544	-0.0881448	-0.0135747	-666.191
11611	-0.251491	1	2.62196	40.0861	15.8762	-0.088371	-0.0226244	-666.273
11612	-0.281825	1	2.90275	39.4378	18.7788	-0.088733	-0.0361991	-666.355
11613	-0.28027	1	2.98064	27.1134	21.7592	-0.0893212	-0.0588235	-666.438
11614	-0.271781	1	3.02297	11.3689	24.782	-0.0899095	-0.0588235	-666.521
11615	-0.280693	1	3.03911	15.6285	27.8209	-0.0906787	-0.0769231	-666.605
11616	-0.283716	1	3.05761	13.744	30.8782	-0.0915837	-0.0904977	-666.69
11617	-0.258641	1	2.89848	1.68355	33.7764	-0.0926923	-0.11086	-666.776
11618	-0.233727	1	2.73837	-9.95694	36.5144	-0.0940271	-0.133484	-666.863
11619	-0.242298	1	2.75739	-6.04542	39.2714	-0.0952036	-0.117647	-666.952
11620	-0.36905	1	2.60636	-0.129887	41.8774	-0.0965158	-0.131222	-667.042
11621	-0.358545	1	2.53726	-6.26236	44.4142	-0.0981674	-0.165158	-667.133
11622	-0.294549	1	1.98012	-16.5228	46.3939	-0.0997285	-0.156109	-667.226
11623	-0.237394	1	1.54861	-32.0753	47.942	-0.101471	-0.174208	-667.321
11624	-0.197407	1	1.10898	-29.2077	49.0505	-0.103371	-0.190045	-667.418
11625	-0.16188	1	0.719158	-26.4721	49.7692	-0.105158	-0.178733	-667.516
11626	-0.135849	1	0.378638	-18.8285	50.1473	-0.107149	-0.199095	-667.617
11627	-0.135314	1	0.309121	-12.7208	50.456	-0.10871	-0.156109	-667.719
11628	-0.13131	1	0.125396	1.52287	50.5808	-0.110588	-0.187783	-667.823
11629	-0.134729	1	0.120351	5.32654	50.7007	-0.11233	-0.174208	-667.928
11630	-0.127239	1	0.0187498	7.97822	50.7189	-0.114027	-0.169683	-668.036
11631	-0.140899	1	0.0720827	16.2339	50.7905	-0.115792	-0.176471	-668.145
11632	-0.143313	1	-0.00238503	26.0975	50.7876	-0.117353	-0.156109	-668.255
11633	-0.180568	1	0.263848	36.4652	51.051	-0.118869	-0.151584	-668.367
11634	-0.113738	1	0.820012	46.5328	51.8705	-0.120317	-0.144796	-668.481
11635	-0.20709	1	1.60145	60.1404	53.4714	-0.12138	-0.106335	-668.596
11636	-0.310648	1	2.4421	77.1919	55.913	-0.122511	-0.113122	-668.712
11637	-0.392553	1	3.21402	78.6913	59.1264	-0.12362	-0.11086	-668.829
11638	-0.447289	1	3.80138	70.8907	62.9272	-0.124819	-0.119909	-668.947
11639	-0.477124	1	4.1321	63.522	67.0587	-0.126199	-0.138009	-669.066
11640	-0.50611	1	4.56009	45.1492	71.6181	-0.127896	-0.169683	-669.187
11641	-0.508974	1	4.86577	12.5804	76.4831	-0.129909	-0.201357	-669.311
11642	-0.496143	1	4.77814	3.73552	81.2605	-0.132285	-0.237557	-669.436
11643	-0.436075	1	4.44408	-27.3693	85.7038	-0.134955	-0.266968	-669.564
11644	-0.410725	1	4.21516	-34.0422	89.9181	-0.138122	-0.316742	-669.696
11645	-0.427028	1	4.325	-33.047	94.2422	-0.14129	-0.316742	-669.831
11646	-0.332145	1	3.31911	-30.6598	97.5603	-0.144615	-0.332579	-669.968
11647	-0.341047	1	3.44035	-37.3205	101	-0.148009	-0.339366	-670.11
11648	-0.386268	1	2.63097	-47.1253	103.63	-0.151493	-0.348416	-670.255
11649	-0.345631	1	2.15305	-42.1219	105.782	-0.155045	-0.355204	-670.403
11650	-0.31542	1	1.78308	-37.1185	107.564	-0.158303	-0.325792	-670.554
11651	-0.293642	1	1.44456	-26.4871	109.007	-0.161629	-0.332579	-670.709
11652	-0.304506	1	1.44588	-17.1997	110.452	-0.164909	-0.328054	-670.868
11653	-0.28478	1	1.1127	-4.72021	111.564	-0.168235	-0.332579	-671.029
11654	-0.315465	1	1.29241	6.70327	112.855	-0.171267	-0.303167	-671.194
11655	-0.333309	1	1.48386	3.91875	114.338	-0.174253	-0.298642	-671.361
11656	-0.353316	1	1.55001	15.7622	115.886	-0.17733	-0.307692	-671.532
11657	-0.408689	1	2.15017	8.9697	118.035	-0.180136	-0.280543	-671.705
11658	-0.474783	1	2.87323	-0.114842	120.908	-0.182986	-0.285068	-671.882
11659	-0.485362	1	2.93886	0.964611	123.845	-0.186244	-0.325792	-672.061
11660	-0.5119	1	3.27482	-9.36793	127.119	-0.189389	-0.31448	-672.244
11661	-0.485605	1	3.04897	-16.1245	130.166	-0.192624	-0.323529	-672.43
11662	-0.361745	1	3.35473	-40.581	133.52	-0.195973	-0.334842	-672.619
11663	-0.329955	1	3.02781	-42.7055	136.546	-0.199502	-0.352941	-672.812
11664	-0.368928	1	3.31327	-35.59	139.858	-0.202851	-0.334842	-673.008
11665	-0.384989	1	3.36203	-27.7664	143.219	-0.206063	-0.321267	-673.207
11666	-0.320063	1	2.927	-52.1148	146.144	-0.209118	-0.30543	-673.409
11667	-0.314363	1	2.92679	-60.7191	149.07	-0.212262	-0.31448	-673.615
11668	-0.302212	1	2.83111	-66.1314	151.899	-0.215226	-0.29638	-673.823
11669	-0.205492	1	1.81624	-63.1796	153.714	-0.218032	-0.280543	-674.035
11670	-0.151225	1	1.40236	-77.4598	155.115	-0.220814	-0.27828	-674.249
11671	-0.122797	1	1.02802	-69.4799	156.141	-0.22328	-0.246606	-674.465
11672	-0.0935531	1	0.675918	-64.1879	156.816	-0.225611	-0.233032	-674.684
11673	-0.0580779	1	0.264655	-58.7998	157.079	-0.227692	-0.208145	-674.905
11674	-0.028482	1	-0.0914542	-52.6917	156.986	-0.229185	-0.149321	-675.128
11675	0.00742365	1	-0.444849	-52.8115	156.539	-0.23	-0.0814479	-675.351
11676	0.011742	1	-0.83689	-17.0873	155.701	-0.23095	-0.0950226	-675.575
11677	-0.131506	1	-0.663895	-23.8071	155.036	-0.231855	-0.0904977	-675.8
11678	-0.164832	1	-0.44746	-11.6748	154.587	-0.232873	-0.10181	-676.026
11679	-0.174227	1	-0.404417	-6.17849	154.181	-0.234751	-0.187783	-676.254
11680	-0.0981068	1	-1.0248	-19.2342	153.154	-0.23509	-0.0339366	-676.483
11681	-0.045596	1	-1.47526	-25.2219	151.677	-0.23543	-0.0339366	-676.711
11682	0.0543197	1	-2.30044	-40.3175	149.375	-0.235701	-0.0271493	-676.94
11683	0.0751352	1	-2.48874	-39.8132	146.885	-0.235588	0.0113122	-677.169
11684	0.0720954	1	-2.46583	-36.5968	144.418	-0.235113	0.0475113	-677.397
11685	0.0752482	1	-2.53963	-29.8283	141.877	-0.234412	0.0701357	-677.625
11686	0.119361	1	-2.97809	-27.1158	138.897	-0.233891	0.0520362	-677.852
11687	0.170111	1	-3.41198	-31.0633	135.484	-0.233461	0.0429864	-678.079
11688	0.186792	1	-3.62972	-22.3388	131.853	-0.232941	0.0520362	-678.305
11689	0.201674	1	-3.77796	-18.6182	128.074	-0.232262	0.0678733	-678.53
11690	0.211656	1	-3.92041	-10.4337	124.152	-0.231448	0.0814479	-678.755
11691	0.212483	1	-3.95928	-3.41306	120.191	-0.230385	0.106335	-678.979
11692	0.327994	1	-3.81015	3.30754	116.38	-0.22914	0.124434	-679.201
11693	0.287576	1	-3.44768	10.9281	112.931	-0.227805	0.133484	-679.422
11694	0.22886	1	-3.00483	28.3647	109.925	-0.226335	0.147059	-679.642
11695	0.181199	1	-2.66394	44.6013	107.26	-0.224457	0.187783	-679.859
11696	0.148888	1	-2.32216	45.0578	104.937	-0.22276	0.169683	-680.075
11697	0.0948976	1	-1.73348	41.9143	103.202	-0.22086	0.190045	-680.289
11698	0.0227414	1	-1.12403	54.2508	102.077	-0.21905	0.180995	-680.502
11699	-0.0152902	1	-0.680739	48.6352	101.396	-0.217896	0.115385	-680.713
11700	-0.0400084	1	-0.424743	48.1795	100.97	-0.217081	0.0814479	-680.923
11701	-0.0284716	1	-0.407034	35.2798	100.562	-0.215656	0.142534	-681.132
11702	0.0211766	1	-0.470403	-7.55994	100.09	-0.214525	0.113122	-681.339
11703	0.0919858	1	-1.00654	-23.7477	99.0828	-0.213507	0.10181	-681.546
11704	0.133685	1	-1.45791	-18.8515	97.6239	-0.212443	0.106335	-681.752
11705	0.18576	1	-1.92829	-21.9592	95.6947	-0.211018	0.142534	-681.956
11706	0.249457	1	-2.46274	-29.7469	93.231	-0.209231	0.178733	-682.158
11707	0.133276	1	-2.68838	-21.6466	90.5417	-0.2081	0.113122	-682.36
11708	0.0342395	1	-2.02622	13.2018	88.5145	-0.207081	0.10181	-682.56
11709	-0.0157754	1	-1.65734	27.9861	86.8563	-0.206131	0.0950226	-682.759
11710	-0.00190284	1	-1.69225	19.2985	85.1632	-0.205905	0.0226244	-682.958
11711	0.067401	1	-2.02021	-15.1892	83.1421	-0.205294	0.061086	-683.157
11712	0.106645	1	-2.28229	-25.9409	80.859	-0.204457	0.0837104	-683.354
11713	0.148194	1	-2.60869	-32.2406	78.2495	-0.203484	0.097285	-683.551
11714	0.175848	1	-2.80297	-37.6643	75.4458	-0.202014	0.147059	-683.746
11715	0.207106	1	-3.35546	-10.3159	72.0896	-0.201131	0.0882353	-683.941
11716	0.235873	1	-3.60254	-10.7715	68.4863	-0.200226	0.0904977	-684.134
11717	0.260625	1	-3.85876	-6.04306	64.6268	-0.199208	0.10181	-684.326
11718	0.291494	1	-4.20756	2.17737	60.4186	-0.198145	0.106335	-684.518
11719	0.289199	1	-4.22195	10.1338	56.1961	-0.196946	0.119909	-684.708
11720	0.257745	1	-4.03221	26.6462	52.1633	-0.195588	0.135747	-684.896
11721	0.246005	1	-3.93605	32.7066	48.2267	-0.194163	0.142534	-685.084
11722	0.346837	1	-3.69623	44.923	44.53	-0.192647	0.151584	-685.27
11723	0.29525	1	-3.29264	59.4433	41.2369	-0.190747	0.190045	-685.453
11724	0.256752	1	-3.00018	71.6956	38.2363	-0.189004	0.174208	-685.636
11725	0.173346	1	-2.33631	91.0518	35.8997	-0.186991	0.201357	-685.816
11726	0.0952675	1	-1.62412	99.5359	34.2752	-0.184887	0.210407	-685.994
11727	0.0194442	1	-0.764518	90.164	33.5103	-0.183054	0.183258	-686.17
11728	-0.100301	1	0.381836	94.8919	33.8918	-0.181742	0.131222	-686.345
11729	-0.230738	1	1.91427	70.1718	35.8058	-0.180792	0.0950226	-686.519
11730	-0.27228	1	2.61673	38.8515	38.4221	-0.18009	0.0701357	-686.692
11731	-0.178118	1	2.32887	-28.8528	40.7506	-0.179615	0.0475113	-686.865
11732	-0.109476	1	1.81914	-48.341	42.5694	-0.179593	0.00226244	-687.037
11733	-0.0778128	1	1.45877	-45.4253	44.0277	-0.179728	-0.0135747	-687.21
11734	-0.0606343	1	1.17528	-35.4295	45.2025	-0.179955	-0.0226244	-687.383
11735	-0.0352004	1	0.85468	-29.6577	46.0568	-0.180045	-0.00904977	-687.557
11736	-0.0143103	1	0.605291	-26.2138	46.6616	-0.180068	-0.00226244	-687.73
11737	-0.0171689	1	0.485746	-11.8859	47.1469	-0.180068	0	-687.903
11738	-0.157599	1	0.540156	-10.77	47.6866	-0.180068	0	-688.076
11739	-0.154178	1	0.505107	-11.1901	48.1912	-0.180226	-0.0158371	-688.249
11740	-0.157331	1	0.580393	-16.1461	48.7711	-0.180271	-0.00452489	-688.423
11741	-0.14461	1	0.463556	-17.6462	49.2342	-0.18043	-0.0158371	-688.596
11742	-0.139262	1	0.350415	-12.0302	49.5841	-0.180611	-0.0180995	-688.77
11743	-0.109692	1	0.0968334	-16.3382	49.6804	-0.180814	-0.020362	-688.944
11744	-0.091534	1	-0.156855	-8.97023	49.5231	-0.180928	-0.0113122	-689.118
11745	-0.0911571	1	-0.288296	4.08578	49.2343	-0.181018	-0.00904977	-689.292
11746	-0.0948913	1	-0.32997	12.3178	48.9038	-0.181041	-0.00226244	-689.466
11747	-0.101922	1	-0.257917	12.4018	48.6454	-0.181041	0	-689.641
11748	-0.109397	1	-0.157232	9.96579	48.4877	-0.181041	0	-689.815
11749	-0.133625	1	0.0385918	14.5738	48.5258	-0.181063	-0.00226244	-689.989
11750	-0.15621	1	0.255286	15.2337	48.7806	-0.181086	-0.00226244	-690.163
11751	-0.180409	1	0.446734	19.8417	49.2269	-0.181131	-0.00452489	-690.337
11752	-0.190718	1	0.594171	14.8136	49.8205	-0.181176	-0.00452489	-690.512
11753	-0.202928	1	0.69279	16.4695	50.5128	-0.181267	-0.00904977	-690.686
11754	-0.0750984	1	0.765498	13.9374	51.2778	-0.181425	-0.0158371	-690.86
11755	-0.0724141	1	0.760694	10.9733	52.038	-0.181493	-0.00678733	-691.035
11756	-0.117445	1	1.01688	29.3692	53.0544	-0.181584	-0.00904977	-691.21
11757	-0.147594	1	1.29392	30.5211	54.3477	-0.181674	-0.00904977	-691.384
11758	-0.183696	1	1.59033	35.3929	55.9375	-0.181697	-0.00226244	-691.559
11759	-0.218453	1	1.9376	33.4847	57.8746	-0.181787	-0.00904977	-691.734
11760	-0.25114	1	2.26689	30.9764	60.1409	-0.181923	-0.0135747	-691.909
11761	-0.273188	1	2.52964	24.2202	62.6699	-0.182127	-0.020362	-692.084
11762	-0.279576	1	2.65911	15.0039	65.3284	-0.182489	-0.0361991	-692.26
11763	-0.274714	1	2.67672	5.70356	68.0045	-0.183009	-0.0520362	-692.436
11764	-0.274378	1	2.66437	3.93923	70.6682	-0.183688	-0.0678733	-692.613
11765	-0.265846	1	2.60498	-1.25711	73.2724	-0.184525	-0.0837104	-692.79
11766	-0.251068	1	2.50998	-9.04544	75.7817	-0.185475	-0.0950226	-692.969
11767	-0.247818	1	2.47816	-11.5898	78.2591	-0.186335	-0.0859728	-693.148
11768	-0.241501	1	2.42827	-15.3461	80.6866	-0.187262	-0.0927602	-693.329
11769	-0.232723	1	2.34537	-18.1784	83.0311	-0.188348	-0.108597	-693.51
11770	-0.357692	1	2.20857	-15.0707	85.2389	-0.189525	-0.117647	-693.693
11771	-0.354386	1	2.18262	-17.9629	87.4206	-0.190701	-0.117647	-693.876
11772	-0.291185	1	1.73903	-38.5432	89.1588	-0.191968	-0.126697	-694.061
11773	-0.239128	1	1.30882	-48.8874	90.4667	-0.193462	-0.149321	-694.248
11774	-0.164138	1	0.565155	-50.0756	91.031	-0.194842	-0.138009	-694.436
11775	-0.146866	1	0.312878	-42.4317	91.3429	-0.196154	-0.131222	-694.625
11776	-0.141506	1	0.150507	-31.7038	91.4925	-0.197489	-0.133484	-694.816
11777	-0.13527	1	0.00625784	-23.5199	91.4979	-0.198733	-0.124434	-695.007
11778	-0.118282	1	-0.199187	-19.7639	91.2978	-0.199661	-0.0927602	-695.2
11779	-0.129815	1	-0.173908	-10.5839	91.123	-0.200452	-0.0791855	-695.394
11780	-0.147527	1	-0.0856836	-1.60786	91.0364	-0.201109	-0.0656108	-695.588
11781	-0.180962	1	0.121343	11.0042	91.1568	-0.201674	-0.0565611	-695.782
11782	-0.197276	1	0.279774	11.1962	91.4357	-0.202195	-0.0520362	-695.978
11783	-0.206582	1	0.394583	8.62819	91.8293	-0.202624	-0.0429864	-696.173
11784	-0.202132	1	0.418267	1.39218	92.2467	-0.202941	-0.0316742	-696.369
11785	-0.209968	1	0.492901	1.27218	92.7387	-0.203258	-0.0316742	-696.566
11786	-0.0849816	1	0.578638	0.468168	93.3164	-0.203552	-0.0294118	-696.762
11787	-0.100022	1	0.685597	4.12816	94.001	-0.20371	-0.0158371	-696.959
11788	-0.123119	1	0.88992	5.90415	94.89	-0.203869	-0.0158371	-697.156
11789	-0.150552	1	1.10591	10.6321	95.995	-0.203937	-0.00678733	-697.353
11790	-0.166324	1	1.27597	8.12411	97.27	-0.203959	-0.00226244	-697.55
11791	-0.169227	1	1.38084	-0.839929	98.6498	-0.203982	-0.00226244	-697.747
11792	-0.172053	1	1.42996	-4.35597	100.079	-0.204004	-0.00226244	-697.944
11793	-0.162816	1	1.37996	-9.972	101.458	-0.204027	-0.00226244	-698.141
11794	-0.153558	1	1.31077	-13.62	102.768	-0.204072	-0.00452489	-698.338
11795	-0.145487	1	1.20957	-12.78	103.976	-0.20414	-0.00678733	-698.535
11796	-0.133858	1	1.11241	-15.804	105.087	-0.204185	-0.00452489	-698.732
11797	-0.115477	1	0.958272	-19.728	106.045	-0.204208	-0.00226244	-698.93
11798	-0.108319	1	0.850947	-17.004	106.895	-0.204231	-0.00226244	-699.127
11799	-0.0895979	1	0.713852	-22.728	107.607	-0.204231	0	-699.324
11800	-0.0620545	1	0.504661	-29.8559	108.111	-0.204208	0.00226244	-699.521
11801	-0.0284477	1	0.226696	-35.8918	108.337	-0.204208	0	-699.718
11802	0.00801278	1	-0.0893655	-40.6557	108.246	-0.20414	0.00678733	-699.916
11803	-0.0865595	1	-0.437551	-44.1595	107.807	-0.20405	0.00904977	-700.113
11804	-0.0523143	1	-0.77239	-44.1473	107.034	-0.20405	0	-700.31
11805	0.0112056	1	-1.26996	-56.6391	105.763	-0.204004	0.00452489	-700.507
11806	0.0685321	1	-1.79455	-59.7108	103.967	-0.203937	0.00678733	-700.704
11807	0.118879	1	-2.29617	-57.5984	101.67	-0.203778	0.0158371	-700.9
11808	0.159818	1	-2.70883	-54.562	98.9603	-0.203077	0.0701357	-701.096
11809	0.230694	1	-3.33729	-59.2535	95.622	-0.201878	0.119909	-701.291
11810	0.300066	1	-4.06606	-51.681	91.555	-0.201516	0.0361991	-701.486
11811	0.29485	1	-4.18113	-30.7764	87.373	-0.200837	0.0678733	-701.68
11812	0.287178	1	-4.21811	-15.1878	83.154	-0.199864	0.097285	-701.873
11813	0.242779	1	-3.87932	-0.78713	79.2738	-0.198642	0.122172	-702.064
11814	0.215796	1	-3.64647	6.55752	75.6266	-0.197376	0.126697	-702.254
11815	0.199914	1	-3.52238	13.5542	72.1034	-0.195973	0.140271	-702.443
11816	0.191667	1	-3.34989	7.90281	68.7528	-0.194434	0.153846	-702.631
11817	0.144718	1	-2.91343	14.1194	65.8387	-0.193032	0.140271	-702.817
11818	0.116632	1	-2.5446	7.86805	63.2934	-0.191629	0.140271	-703.001
11819	0.0973214	1	-2.34033	9.09265	60.9525	-0.190023	0.160633	-703.184
11820	0.20028	1	-2.03971	11.4452	58.9122	-0.18871	0.131222	-703.366
11821	0.188219	1	-1.88786	10.2098	57.0237	-0.187081	0.162896	-703.546
11822	0.197869	1	-1.98598	12.3584	55.0371	-0.185475	0.160633	-703.725
11823	0.193426	1	-1.96652	16.823	53.0701	-0.183891	0.158371	-703.901
11824	0.178854	1	-1.84377	20.9635	51.2258	-0.18224	0.165158	-704.077
11825	0.165287	1	-1.7178	23.652	49.5075	-0.18043	0.180995	-704.25
11826	0.164338	1	-1.70351	24.8765	47.8035	-0.178801	0.162896	-704.422
11827	0.156428	1	-1.5879	22.813	46.2151	-0.176878	0.192308	-704.592
11828	0.12404	1	-1.26255	23.9294	44.9521	-0.175271	0.160633	-704.76
11829	0.0949693	1	-0.944992	22.1899	44.0066	-0.17362	0.165158	-704.926
11830	0.0569681	1	-0.590514	25.3343	43.4157	-0.171923	0.169683	-705.091
11831	0.0431583	1	-0.412292	21.7346	43.003	-0.170633	0.128959	-705.255
11832	0.0186895	1	-0.18234	23.391	42.8202	-0.169887	0.0746606	-705.418
11833	0.0453249	1	-0.172291	-4.07667	42.6475	-0.168439	0.144796	-705.579
11834	0.0216301	1	0.0473851	-2.39635	42.6944	-0.16733	0.11086	-705.739
11835	0.0345278	1	0.0595335	-16.568	42.7535	-0.166154	0.117647	-705.898
11836	0.0516214	1	-0.011922	-26.5037	42.7412	-0.165113	0.104072	-706.057
11837	-0.0739256	1	-0.138678	-21.4753	42.6021	-0.164185	0.0927602	-706.214
11838	-0.0656324	1	-0.156683	-27.811	42.445	-0.16362	0.0565611	-706.37
11839	-0.0195368	1	-0.379008	-51.2946	42.0655	-0.163122	0.0497737	-706.526
11840	0.057012	1	-0.857997	-79.0861	41.2071	-0.16276	0.0361991	-706.682
11841	0.128704	1	-1.52285	-82.7696	39.6839	-0.162624	0.0135747	-706.838
11842	0.189093	1	-2.13836	-79.469	37.5451	-0.162059	0.0565611	-706.993
11843	0.279023	1	-2.97336	-82.9244	34.5714	-0.160814	0.124434	-707.146
11844	0.355521	1	-3.76491	-76.5036	30.8061	-0.16052	0.0294118	-707.3
11845	0.330997	1	-3.86703	-37.8988	26.9388	-0.159751	0.0769231	-707.452
11846	0.276732	1	-3.51496	-15.3259	23.4235	-0.158891	0.0859728	-707.604
11847	0.231043	1	-3.17454	-0.505003	20.2488	-0.157896	0.0995475	-707.755
11848	0.197732	1	-2.88946	7.18791	17.3591	-0.156652	0.124434	-707.905
11849	0.172536	1	-2.70228	16.3688	14.6566	-0.155249	0.140271	-708.053
11850	0.178431	1	-2.69243	12.1817	11.9641	-0.153914	0.133484	-708.2
11851	0.166512	1	-2.5113	8.49859	9.45265	-0.152489	0.142534	-708.345
11852	0.120322	1	-2.04931	10.5395	7.40324	-0.150928	0.156109	-708.489
11853	0.0956559	1	-1.7696	9.00431	5.63357	-0.149593	0.133484	-708.631
11854	0.215643	1	-1.55056	1.99716	4.08295	-0.148303	0.128959	-708.773
11855	0.216233	1	-1.44946	-7.254	2.63345	-0.146606	0.169683	-708.912
11856	0.165988	1	-1.0315	2.22684	1.60192	-0.145317	0.128959	-709.05
11857	0.127668	1	-0.674323	5.50368	0.927582	-0.143914	0.140271	-709.187
11858	0.0977799	1	-0.468449	15.2725	0.459124	-0.142308	0.160633	-709.322
11859	0.110396	1	-0.562003	12.5733	-0.102884	-0.141131	0.117647	-709.456
11860	0.162876	1	-0.898776	-5.32984	-1.00166	-0.139864	0.126697	-709.589
11861	0.177829	1	-1.03723	-5.40104	-2.03888	-0.138258	0.160633	-709.72
11862	0.147293	1	-0.736035	-4.24823	-2.77489	-0.137127	0.113122	-709.85
11863	0.111381	1	-0.411087	-0.419416	-3.18595	-0.135882	0.124434	-709.979
11864	0.108144	1	-0.37771	-0.142601	-3.56363	-0.134547	0.133484	-710.107
11865	0.136369	1	-0.528682	-12.7418	-4.09228	-0.133258	0.128959	-710.233
11866	0.156523	1	-0.687004	-16.377	-4.77924	-0.132104	0.115385	-710.358
11867	0.162059	1	-0.807609	-9.04414	-5.5868	-0.13095	0.115385	-710.482
11868	0.17747	1	-0.944247	-9.84729	-6.53099	-0.129638	0.131222	-710.604
11869	0.187911	1	-1.03056	-10.6264	-7.56149	-0.128484	0.115385	-710.726
11870	0.203163	1	-1.22306	-5.40558	-8.78447	-0.12724	0.124434	-710.846
11871	0.218555	1	-1.36122	-5.62071	-10.1456	-0.125837	0.140271	-710.964
11872	0.079356	1	-1.3315	-1.39584	-11.477	-0.124389	0.144796	-711.082
11873	0.0722667	1	-1.31895	5.75704	-12.7958	-0.123167	0.122172	-711.198
11874	0.0971535	1	-1.48137	-1.40609	-14.2771	-0.122172	0.0995475	-711.313
11875	0.11783	1	-1.62213	-6.38522	-15.8991	-0.121199	0.097285	-711.427
11876	0.142234	1	-1.76358	-14.8804	-17.6625	-0.119955	0.124434	-711.54
11877	0.171305	1	-1.95376	-22.9795	-19.6161	-0.118348	0.160633	-711.651
11878	0.229868	1	-2.36824	-37.7266	-21.9841	-0.116222	0.21267	-711.76
11879	0.19711	1	-2.00383	-39.4056	-23.9877	-0.115181	0.104072	-711.868
11880	0.173624	1	-1.77	-37.5327	-25.7575	-0.114231	0.0950226	-711.975
11881	0.192196	1	-2.00671	-30.4277	-27.7639	-0.113235	0.0995475	-712.081
11882	0.24971	1	-2.4685	-39.2946	-30.2322	-0.112217	0.10181	-712.186
11883	0.290409	1	-2.78691	-45.3656	-33.0188	-0.111312	0.0904977	-712.291
11884	0.320029	1	-3.12413	-38.1405	-36.1426	-0.110339	0.097285	-712.394
11885	0.325014	1	-3.25128	-27.1593	-39.3935	-0.109208	0.113122	-712.496
11886	0.319472	1	-3.27449	-16.0221	-42.6676	-0.107828	0.138009	-712.597
11887	0.330922	1	-3.26801	-24.8529	-45.9352	-0.106561	0.126697	-712.696
11888	0.323116	1	-3.29977	-10.5717	-49.2345	-0.105023	0.153846	-712.794
11889	0.299176	1	-3.16588	3.1455	-52.3999	-0.103258	0.176471	-712.89
11890	0.433315	1	-3.13564	2.45074	-55.535	-0.101652	0.160633	-712.985
11891	0.398338	1	-2.87486	14.224	-58.4093	-0.0994117	0.223982	-713.077
